#Trabalho Fisica Aplicada a Computação - Mestre Nuno#Sensores BMP280 - 1º Ano - FAC 2018-19
#Suavização T(ºC)   Suavização P(Pa)    T(ºC)    P(Pa)    Media T(ºC)    Media P(Pa)

27.74		 99388.78		 27.74		 99389.00		 27.74		 99388.34
27.75		 99390.33		 27.75		 99391.00		 27.74		 99388.34
27.74		 99388.00		 27.74		 99387.00		 27.74		 99388.34
27.74		 99387.30		 27.74		 99387.00		 27.74		 99388.34
27.74		 99387.79		 27.75		 99388.00		 27.74		 99388.34
27.75		 99387.94		 27.75		 99388.00		 27.74		 99388.34
27.74		 99387.99		 27.74		 99388.00		 27.74		 99388.00
27.74		 99388.00		 27.74		 99388.00		 27.74		 99388.00
27.74		 99388.00		 27.74		 99388.00		 27.74		 99388.00
27.74		 99388.71		 27.74		 99389.00		 27.74		 99388.34
27.74		 99387.51		 27.75		 99387.00		 27.74		 99388.34
27.75		 99387.16		 27.75		 99387.00		 27.74		 99388.34
27.75		 99389.85		 27.75		 99391.00		 27.75		 99388.34
27.75		 99389.25		 27.75		 99389.00		 27.75		 99388.34
27.75		 99389.08		 27.75		 99389.00		 27.75		 99388.34
27.74		 99389.03		 27.74		 99389.00		 27.74		 99389.00
27.74		 99387.61		 27.74		 99387.00		 27.74		 99389.00
27.74		 99387.18		 27.74		 99387.00		 27.74		 99389.00
27.74		 99387.75		 27.74		 99388.00		 27.74		 99387.34
27.74		 99387.92		 27.74		 99388.00		 27.74		 99387.34
27.74		 99388.68		 27.74		 99389.00		 27.74		 99387.34
27.74		 99388.91		 27.74		 99389.00		 27.74		 99388.67
27.74		 99388.97		 27.74		 99389.00		 27.74		 99388.67
27.75		 99388.29		 27.75		 99388.00		 27.74		 99388.67
27.74		 99388.79		 27.74		 99389.00		 27.74		 99388.67
27.74		 99388.94		 27.74		 99389.00		 27.74		 99388.67
27.74		 99387.58		 27.74		 99387.00		 27.74		 99388.67
27.74		 99389.28		 27.74		 99390.00		 27.74		 99388.67
27.74		 99389.78		 27.74		 99390.00		 27.74		 99388.67
27.74		 99388.53		 27.75		 99388.00		 27.74		 99388.67
27.75		 99388.16		 27.75		 99388.00		 27.74		 99388.67
27.74		 99388.05		 27.74		 99388.00		 27.74		 99388.67
27.74		 99388.02		 27.74		 99388.00		 27.74		 99388.67
27.74		 99388.01		 27.74		 99388.00		 27.74		 99388.00
27.74		 99386.60		 27.75		 99386.00		 27.74		 99388.00
27.74		 99386.18		 27.74		 99386.00		 27.74		 99388.00
27.74		 99386.06		 27.74		 99386.00		 27.74		 99386.00
27.74		 99386.72		 27.74		 99387.00		 27.74		 99386.00
27.74		 99387.62		 27.74		 99388.00		 27.74		 99386.00
27.74		 99387.89		 27.74		 99388.00		 27.74		 99387.67
27.74		 99387.97		 27.74		 99388.00		 27.74		 99387.67
27.74		 99388.00		 27.74		 99388.00		 27.74		 99387.67
27.74		 99388.00		 27.74		 99388.00		 27.74		 99388.00
27.74		 99387.30		 27.74		 99387.00		 27.74		 99388.00
27.74		 99387.09		 27.74		 99387.00		 27.74		 99388.00
27.74		 99387.03		 27.74		 99387.00		 27.74		 99387.00
27.74		 99387.01		 27.74		 99387.00		 27.74		 99387.00
27.74		 99387.00		 27.74		 99387.00		 27.74		 99387.00
